tweet,length,label
 Entire done by Pakistan ,25,0
   please help media freedom is under attack in Pakistan by criminal government of     Their goons are beating innocent civilians and   ,136,1
     He should be arrestedHe was brought into power under Conspiracyhe is Agent of IndiaampYahoodithey provided funds for his evil Done big harm to Pakistan Economycreating chaos in Pakistandont allow to harm Pakistan Send him to Jail,234,1
  Thanks Khurram interesting read I hope Pakistan joins a CBDC blockchain With FATF looming over us an alternative means of paying for stuff internationally is needed,166,0
 InshaAllah InshaAllah this march with Imran Khan will be the biggest march in the history of Pakistan and the chains of slavery amp bowing down will be broken for once amp for all InshaAllah the people of Pakistan are ready       ,231,0
Tumhara or kaam kiya hai apne iqtidaar k liye Tum log wapis Pakistan ki awam ko used karoge jaise 2014 k dharne mein kiya tha126 din ka dharne ka credit khud lete ho  126 din sirf 1 ghanta speech k liye Atey the or wapis banigala apne Ghar bhag jate they yeh Kahan ka dharna hua,278,0
Pakistan Bykelimiz Sn Muhammad Syrus Sajjad Qazi bugn HdaParn Kuds sanal konferansna katld  Kudste ve tm Filistinde srail zulm altnda ac eken kardelerimiz iin nemli bir destek  ,177,0
Bajwa must arrest He is the main character of Pakistan in regime change  ,73,1
 Maqboza pakistan ki azadi ky liye election forn kerwae jain pakistani awam ka mutalba logon pakistan azad kro paglon ghundon ki hakomat na manzoor,147,0
 Bhodsrii wali Jo chor London betha huwa hai us bol PAKISTAN ma na he saii London ma aisy public ma ghoom k dikhaye,115,0
 Abu Dhabi Crown Prince Sheikh Mohamed bin Zayed AlNahyan receives Pakistan Prime Minister Shehbaz Sharif and his delegation at AlShati Palace       ,149,0
The list of the most notorious and detested generals of Pakistan army needs to revised I feel that General Yahya Khan is no more at the top   ,142,1
Muhammad Ayad Pakistan  Genius   IQ     BB   via ,49,0
   sir  Sir my company have no work And i also complet my agreement with my company and i com from pakistan this company veza But my company told me youre this iqama his finshed then i send you finel Exet to your country but i ame not going i need a transfer  what i do,269,0
 Fauj ka ihtramPyar har Pakistani kay dil main hay Ab ager Rashid Minhas shaheed apnay Ghaddar instructor ko isi formulay say janchta tu History aur tarha likhi jati Not saying Bajwa is traitor but he can be evaluated Why not No one is above Pakistan ,251,0
  Laikin East Pakistan mein 1971 walay signatures sirf hamari tarekh ka hissa hainTum bhi iska hissa ho wadda aya tarekhdan,123,0
  PEOPLE OF PAKISTAN STAND WITH IMRAN KHAN OUR LEADER,53,0
 Haan akhand C to ye rahega hi Par atleast Pakistan Ukraine Russia nahin bola Rest all repeating ghisa pita tape recorder Naya bkcd excuse laya ye market mein,158,0
Kohli hits 58 but Bangalore lose to highflying Gujarat   ,57,0
The Prime Minister visits the friendly ally of the Islamic Republic of Pakistan KSA to strengthen bilateral bond and friendship between the two countries      ,159,0
 Imran Khan is coming back as Prime Minister of Pakistan inshaALLAH,67,0
 Under your watch Pakistan hit worst inflation ranking  in the world only after Argentina Turkey and Brazil You got us in the economic ditch Dont expect a ledder to be built in few weeks This is exactly why your incompetent gov was ousted  ,240,0
Just posted a photo  Islamabad Pakistan  ,41,0
Garmi hai tou kya Sozo Water Park ayein aur thanday ho jayein Aa gai hai Pakistan ki sab say Tez New Bullet Drop Slide,118,0
TokyoJapan 500 Hong KongChina 400 BangkokThailand 300 IslamabadPakistan 100,75,0
Yeh Maggi Pakistan main se kis ne khtam ki thi,46,0
 Maqboza pakistan ki azadi ky liye election forn kerwae jain pakistani awam ka mutalba logon pakistan azad kro paglon ghundon ki hakomat na manzoor,147,0
US lawmaker stresses importance of Pakistan for sustainable solution in Afghanistan   via ,90,0
  Hilalepakistan mila hai ,26,0
 Beggars Cant Be Choosers  You People Have Beggar Mind And You People Never Stand For Pakistan We Feel Ashamed Because Of You,125,0
  Shameful PMLN and PPP thugs old Pakistan is back thank you Pak army ,70,0
   Going to sue you in the court,32,0
What the hell  ,15,0
If some sane institution wants Pakistan to stay ALIVE Eliminate all social media platforms ASAP  THE ANARCHY WILL GO BEYOND LIMITS Smell of  Bloody Revolution is so strong With respect to  Plz help THE NATION,208,0
There is no doubt in my mind that current establishment and judiciary are antiPakistan   ,89,0
 These same people are in charge of what others should support Fk that,70,0
 Bajwa time for you to walk away You have done too much damage to pakistan,74,1
  Sir mera complain yeh hai ke hamare yahan poster kaam nahi karte hain,71,0
 Bajwa has totally gone mad he is doing irreparable damage to Pakistan  We dont know where is the limit of his madness May Allah protect to Pakistan from this evil,163,1
 1 mashwara ha khan sahab k lia long march k lia logon ko pegham dain k sirf pakistan national flag ly k niklain quomi yakjehti nazar ai gi pti flag sy sirf 1 party ki struggle ka taasar jai ga jbky ye issue ab sirf pti ka nhi pori quom ka ha,242,0
 Buhat sukarya sistar g allah AP ko SADA khus rakha i love you too pti Pakistan imran khan pm min apna ledar Imran Khan ka lily jan hazar ha,140,0
  If Pakistans democracy law and constitution make us slaves of America then we    do not accept it   ,102,0
 food videos are addictivespecially today epidsode of food ka pakistan ,71,0
PM arrived to Makkah during his official visit prayed for the prosperity of Pakistan during his Umrah      ,107,0
  Crime minister of Pakistan is using  against Pakistanis chanting him thiefthief during his visit to KSA just because the incident happened in holy City of Medina  ,165,1
Yeh Tohfay Mile haen Pakistan Ko  ,34,0
 P T I Must go to Supreme Court against the salman shahbaz and Hassan Nawaz for attending the official meeting of shabaz sharif meeting with crown prince  Because its violating the official secrets act of Pakistan laws,218,0
Chini mafia  no one talks about ATM as he has gone in hamzas godi               ,80,0
Inko andaza nahin  hai ke is mazhab card game mein majority jalta wohi hai jo aag lagata hai   Ye blunder buhat mehenga parega Rana ko   Whole pakistan knows IK woh hai jisny pori dunya mein islamophobia ke khilaf awaz uthae ,225,0
  Obviously Pakistan dushmani,29,0
The Natural beauty of the Pashtun territories in Pakistan with a lot of natural resources are highly amazing Unfortunately the repressive policies of the state and the double game in war on terror is stealing their beauty and creating obstacles for promoting tourism,266,0
 Puray Pakistan nay dekha main nay kudh dekha tv per  kitni taur phor kee aur kia kuch hoa Goli kaisay chal gaye Police kaisay mar gaye Aur ager Imran nay marna hota tu hazaroo logo per tank charhata Koi damgh nahe sirf bhipray jazbaat Jaao bhai woh karo jo 70 saal kia,269,0
Dr Zuhaib A Khan PhD in Telecommunications Engineering Assistant Professor at CUI Attock Pakistan Research interests are AIML in wireless communications 6G MIMO Networks Data Science    ,186,0
 Ye b dua ki hogi k Pakistan ka aur paisa kha saken sab  ,57,0
   Please explain how What aspects of the SNC were idiotizing Pakistan,70,0
 Dare to come in streets dont forget this is not Pakistan we want to show our love with our Crime minister,106,0
 more power amp love to you sir for raising your voice for proud future of Pakistan we stand with you    ,105,0
 I support the freedom and independence movement of Sikhs  ,59,0
Yamaha Bikes Price in Pakistan 2022 Latest and Best Bikes of Yamaha  StartupPakistan  ,86,0
 Ya Allah paktbah Kar unko Jo traqi ki rah pe chaltr Pakistan ko wapis le k ayezaleel Kar ,90,0
Akinci is capable of attacking both ground and air targets Ukraine will be the first to receive this UAV but Pakistan and Azerbaijan are already behind it in the list of buyers        ,184,0
  Imran Khan Zindabaad  Pakistan Paindabaad,43,0
CFCM  annonce limpossibilit de voir la nouvelle lune DANS LE MONDE  Le Mali le Niger lAfghanistan et le Pakistan ont aperu la nouvelle lune  Je gombran ba,154,0
 What is way of talking  is this guy is Pm of Pakistan,54,0
 P T I Must go to Supreme Court against the salman shahbaz and Hassan Nawaz for attending the official meeting of shabaz sharif meeting with crown prince  Because its violating the official secrets act of Pakistan laws,218,0
 That is the dream you see every night but when you wake up you see him stronger than ever Nowadays ppl use his name just to get famous Hes a brand of Pakistan,159,0
    brutal,10,0
Just posted a photo  Gujranwala Pakistan  ,42,0
PTI scaled up amp strengthened  to be the best in Pakistan expanded it to every district amp merged 400 health ambulances to create a province wide ambulatory service Next integration of fire brigades rural ambulatory service for deliveries tehsil level expansion,263,0
 Hummein Gul Bukhari seiy Na Milaien Sarey Criminals kou Utha kar Hammarey Oppar Bitha Diya Hai aur Hum Pouch Nahi SakteyKamal Hai Jee  Hamarey Bachoun Aur Hamra Future tou Pakistan mein Hai aur Hum question hi Naa Karien   ,224,0
 All anti Pakistan  elements are stripped down to the knees  May Allah Pak Bless ,81,0
Credit Rating outlook of Pakistan was Negative during PMLN tenure Challenge of FX Reserve devalued PKR but improved over the period First Govt left with Good reserve Remittances all time High FDI stable amp Consistent 2  4     ,227,0
 All of them But they dont know what blunder theyve done not only to themselves but to our beloved country Pakistan We lucky amp thankful to  that he has exposed all not only to educatedsocial media users but all PATRIOTIC PAKISTANIS ,234,0
You are the best thing that has happened to Pakistan in a long time leading the nation with faith humility and boundless determination and resolve   ,149,0
  Kiya Pakistan may Jo kuch ho raha hay wo Hona chahiyay Jo bhi ghalut kaam karey ga wo jootay deserve kerta hay Bush ko joota para because he deserved that Shahbaz Shareef ko para because he deserve this Has nothing to do with being Pakistani Plz stop manipulating situations,276,0
 No Not at all There arent any chances of sighting moon in Pakistan on Labour day  Meteorological department,108,0
 Demand ,8,0
I am suadis ambassador in pakistan  Anyone remember,51,0
Lanati shaitan,14,0
What a sight of shame when a justice Minister of UAE came to recieve the criminalconvicted out on bail PM and its fellow criminals from PAKISTAN  Its a clear massage to currently impossed criminals govt to fuck of No one wants to take them seriouslyWhole world know the truth,275,0
 Well done you are ture daughter of Pakistan ,45,0
 My point is he couldve done so much for Pakistan given that he couldnt be blackmailed by MNAs amp constituency politics yet he kept making blunders that were too costly for Pak Our country could not recover from his NRO with PPPPMLN even to this date,251,0
Pakistan and Saudi Arabia are bound by fraternal relationship marked by mutual trust and understanding close cooperation and an abiding tradition of supporting each other      ,176,0
 Barhi maanoosiat he aap se Allah swt aap ko aur ahl o ayal ko khush aur painda rakhe,85,0
